	Class	Age	Sex	Survived	predicted_survived	Predicted_label_1	Predicted_label_-1
1064	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1065	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1066	0.0	1.0	0.0	1.0	1	0.9580037226617031	0.04199627733829688
1067	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1068	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1069	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1070	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1071	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1072	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1073	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1074	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1075	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1076	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1077	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1078	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1079	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1080	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1081	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1082	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1083	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1084	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1085	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1086	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1087	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1088	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1089	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1090	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1091	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1092	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1093	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1094	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1095	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1096	0.0	1.0	0.0	1.0	1	0.9580037226617031	0.04199627733829688
1097	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1098	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1099	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1100	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1101	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1102	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1103	0.0	0.0	0.0	-1.0	1	0.9202799902470741	0.0797200097529259
1104	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1105	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1106	1.0	1.0	1.0	1.0	-1	0.23472614726786706	0.765273852732133
1107	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1108	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1109	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1110	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1111	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1112	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1113	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1114	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1115	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1116	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1117	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1118	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1119	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1120	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1121	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1122	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1123	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1124	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1125	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1126	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1127	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1128	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1129	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1130	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1131	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1132	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1133	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1134	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1135	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1136	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1137	0.0	1.0	0.0	1.0	1	0.9580037226617031	0.04199627733829688
1138	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1139	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1140	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1141	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1142	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1143	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1144	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1145	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1146	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1147	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1148	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1149	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1150	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1151	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1152	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1153	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1154	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1155	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1156	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1157	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1158	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1159	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
1160	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1161	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1162	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1163	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1164	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1165	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1166	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1167	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1168	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1169	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1170	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1171	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1172	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1173	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1174	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1175	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1176	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1177	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1178	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1179	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1180	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1181	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1182	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1183	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1184	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1185	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1186	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1187	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1188	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1189	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1190	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
1191	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1192	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1193	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1194	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1195	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1196	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1197	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1198	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1199	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1200	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1201	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1202	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1203	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1204	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1205	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1206	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1207	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1208	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1209	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1210	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1211	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1212	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1213	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1214	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1215	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1216	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1217	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1218	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1219	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1220	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1221	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1222	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1223	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1224	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1225	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1226	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1227	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1228	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1229	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1230	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1231	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1232	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1233	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1234	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1235	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1236	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1237	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1238	0.0	0.0	0.0	-1.0	1	0.9202799902470741	0.0797200097529259
1239	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1240	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1241	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1242	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1243	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1244	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1245	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1246	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1247	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1248	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1249	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1250	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1251	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1252	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1253	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1254	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1255	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1256	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1257	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1258	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1259	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1260	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1261	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1262	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1263	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1264	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1265	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1266	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1267	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1268	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1269	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
1270	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1271	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1272	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1273	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1274	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1275	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1276	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1277	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1278	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
1279	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1280	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1281	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
1282	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1283	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1284	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1285	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1286	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1287	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1288	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1289	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1290	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1291	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1292	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
1293	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1294	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
1295	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1296	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1297	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1298	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1299	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1300	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1301	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1302	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1303	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1304	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1305	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1306	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1307	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1308	1.0	1.0	1.0	1.0	-1	0.23472614726786706	0.765273852732133
1309	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1310	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1311	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1312	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1313	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1314	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
1315	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1316	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1317	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1318	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1319	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1320	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1321	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1322	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1323	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1324	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1325	1.0	1.0	1.0	1.0	-1	0.23472614726786706	0.765273852732133
1326	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1327	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1328	1.0	1.0	0.0	1.0	1	0.8152507676560901	0.1847492323439099
1329	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1330	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1331	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1332	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1333	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1334	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1335	0.0	1.0	0.0	1.0	1	0.9580037226617031	0.04199627733829688
1336	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1337	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1338	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1339	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1340	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1341	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1342	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1343	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1344	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1345	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1346	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1347	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1348	1.0	1.0	0.0	1.0	1	0.8152507676560901	0.1847492323439099
1349	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1350	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1351	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1352	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1353	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1354	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1355	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1356	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1357	1.0	1.0	1.0	1.0	-1	0.23472614726786706	0.765273852732133
1358	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1359	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1360	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1361	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1362	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1363	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1364	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1365	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1366	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1367	0.0	0.0	0.0	-1.0	1	0.9202799902470741	0.0797200097529259
1368	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1369	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1370	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1371	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1372	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1373	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1374	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1375	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1376	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1377	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1378	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1379	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1380	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1381	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1382	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1383	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1384	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1385	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1386	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1387	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1388	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1389	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1390	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1391	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1392	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1393	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1394	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1395	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1396	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1397	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1398	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1399	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1400	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1401	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1402	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1403	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1404	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1405	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1406	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1407	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1408	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1409	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
